responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,sampleTimeMs,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,606,167,,,,,,,,,,,,,879064.6000000238,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,606,167,,,,,,,,,,,,,879114.5,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,694,188,,,,,,,,,,,,,879164.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,624,161,,,,,,,154.28125,620.9609375,174.78125,677.9765625,2,5,879215.1000000238,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,654,171,hover,49.89999997615814,49.89999997615814,0.053302274595779665,0.41171875,19,144.53125,620.9609375,184.53125,677.9765625,2,5,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,17, their ,613,160,,,,,,,154.28125,580.9375,174.78125,620.9609375,2,4,879265,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,17, their ,590,157,,,,,,,154.28125,580.9375,174.78125,620.9609375,2,4,879315,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,17, their ,619,160,hover,116.80000001192093,116.80000001192093,0.07651766543041187,0.26171875,19,144.53125,580.9375,184.53125,620.9609375,2,4,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,16, with ,574,150,,,,,,,154.28125,543.921875,174.78125,580.9375,2,3,879365,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,16, with ,579,153,hover,49.90000003576279,49.90000003576279,0.731532292106374,0.03671875,19,144.53125,543.921875,184.53125,580.9375,2,3,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,567,141,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879415.1000000238,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,565,139,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879465.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,565,139,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879514.4000000358,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,565,139,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879564.6000000238,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,564,139,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879615.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,556,138,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879664.5,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,541,137,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879715,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,528,137,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879765,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,525,137,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879814.6000000238,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,525,137,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879865,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,523,137,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,879914.7000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,2, coastal ,569,143,hover,544.3999999761581,544.3999999761581,0.0016370734164462915,0.81171875,19,104.53125,519.8984375,144.53125,581.9375,1,2,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,509,133,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,879965.1000000238,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,487,129,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,880014.8000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,482,129,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,880065.3000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,482,129,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,880114.5,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,482,129,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,880164.9000000358,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,482,129,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,880215,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,483,129,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,880265.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,486,128,,,,,,,114.28125,483.875,134.78125,519.8984375,1,1,880315.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,1, The ,515,134,hover,415.19999998807907,415.19999998807907,0.5483133218982275,0.53671875,19,104.53125,480.27265625,144.53125,519.8984375,1,1,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,520,125,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,880365.3000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,570,124,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,880415.3000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,2, coastal ,520,125,hover,83.90000003576279,83.90000003576279,0.9526507996473996,0.48671875,19,104.53125,519.8984375,144.53125,581.9375,1,2,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,585,124,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880464.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,586,126,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880515,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,586,126,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880565.3000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,586,126,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880614.7000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,586,126,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880664.6000000238,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,586,126,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880714.8000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,586,126,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880764.7000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,588,126,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880814.8000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,613,125,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,880864.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,3, tram ,584,124,hover,434.7999999523163,434.7999999523163,0.7574776147837683,0.51171875,19,104.53125,581.9375,144.53125,622.9453125,1,3,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,642,125,,,,,,,114.28125,622.9453125,134.78125,682.96875,1,4,880914.3000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,650,125,,,,,,,114.28125,622.9453125,134.78125,682.96875,1,4,880965.3000000119,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,651,125,,,,,,,114.28125,622.9453125,134.78125,682.96875,1,4,881015.5,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,651,125,,,,,,,114.28125,622.9453125,134.78125,682.96875,1,4,881065.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,651,125,,,,,,,114.28125,622.9453125,134.78125,682.96875,1,4,881114.9000000358,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,651,125,,,,,,,114.28125,622.9453125,134.78125,682.96875,1,4,881164.7000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,647,125,,,,,,,114.28125,622.9453125,134.78125,682.96875,1,4,881214.9000000358,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,4, arrived ,625,125,hover,389.4000000357628,389.4000000357628,0.2341533255238839,0.53671875,19,104.53125,622.9453125,144.53125,682.96875,1,4,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,620,130,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,881264.2000000477,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,589,134,,,,,,,114.28125,581.9375,134.78125,622.9453125,1,3,881315,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,3, tram ,620,130,hover,82.69999998807907,82.69999998807907,0.025909697085159077,0.73671875,19,104.53125,581.9375,144.53125,622.9453125,1,3,,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
4393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,576,134,,,,,,,114.28125,519.8984375,134.78125,581.9375,1,2,881364.9000000358,,,,,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
