responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
43702,raw_position_sample,2,3,adv,12,1,1,2,66, supermarket ,1201,238,,,,,,,test,test,,,241.26666259765625,1192.933349609375,261.26666259765625,1293.0166778564453,4,13,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301147,,,,,,,,,,,,,,,test,test
43738,hover_association,2,3,adv,12,1,1,2,66, supermarket ,1259,233,hover,1352,1352,0.09059094667597593,0.01833343505859375,133,test,test,,,231.26666259765625,1192.9333572387695,271.26666259765625,1293.0166778564453,4,13,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
43753,raw_position_sample,2,3,adv,12,1,1,2,50, removing ,1204,231,,,,,,,test,test,,,201.26666259765625,1129.8333740234375,221.26666259765625,1208.9000396728516,3,14,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301198,,,,,,,,,,,,,,,test,test
43754,hover_association,2,3,adv,12,1,1,2,50, removing ,1204,231,hover,17,17,0.9380265933215733,0.9933334350585937,133,test,test,,,191.26666259765625,1129.8333435058594,231.26666259765625,1208.900032043457,3,14,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
43803,raw_position_sample,2,3,adv,12,1,1,2,51, the ,1223,222,,,,,,,test,test,,,201.26666259765625,1208.9000244140625,221.26666259765625,1238.933364868164,3,15,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301248,,,,,,,,,,,,,,,test,test
43838,hover_association,2,3,adv,12,1,1,2,51, the ,1209,228,hover,83,83,0.9023299211894339,0.6433334350585938,133,test,test,,,191.26666259765625,1208.900032043457,231.26666259765625,1238.9333572387695,3,15,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
43854,raw_position_sample,2,3,adv,12,1,1,2,52, yuck ,1239,217,,,,,,,test,test,,,201.26666259765625,1238.933349609375,221.26666259765625,1280.9500122070312,3,16,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301299,,,,,,,,,,,,,,,test,test
43906,raw_position_sample,2,3,adv,12,1,1,2,52, yuck ,1246,215,,,,,,,test,test,,,201.26666259765625,1238.933349609375,221.26666259765625,1280.9500122070312,3,16,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301350,,,,,,,,,,,,,,,test,test
43956,raw_position_sample,2,3,adv,12,1,1,2,52, yuck ,1252,213,,,,,,,test,test,,,201.26666259765625,1238.933349609375,221.26666259765625,1280.9500122070312,3,16,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301400,,,,,,,,,,,,,,,test,test
44007,raw_position_sample,2,3,adv,12,1,1,2,52, yuck ,1267,212,,,,,,,test,test,,,201.26666259765625,1238.933349609375,221.26666259765625,1280.9500122070312,3,16,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301451,,,,,,,,,,,,,,,test,test
44057,raw_position_sample,2,3,adv,12,1,1,2,52, yuck ,1268,212,,,,,,,test,test,,,201.26666259765625,1238.933349609375,221.26666259765625,1280.9500122070312,3,16,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301501,,,,,,,,,,,,,,,test,test
44107,raw_position_sample,2,3,adv,12,1,1,2,52, yuck ,1263,212,,,,,,,test,test,,,201.26666259765625,1238.933349609375,221.26666259765625,1280.9500122070312,3,16,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301552,,,,,,,,,,,,,,,test,test
44138,hover_association,2,3,adv,12,1,1,2,52, yuck ,1239,217,hover,301,301,0.19198693057074526,0.5183334350585938,133,test,test,,,191.26666259765625,1238.9333572387695,231.26666259765625,1280.9499816894531,3,16,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44155,hover_association,2,3,adv,12,1,1,2,51, the ,1219,212,hover,16,16,0.3362920319631919,0.5183334350585938,133,test,test,,,191.26666259765625,1208.900032043457,231.26666259765625,1238.9333572387695,3,15,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44157,raw_position_sample,2,3,adv,12,1,1,2,50, removing ,1167,212,,,,,,,test,test,,,201.26666259765625,1129.8333740234375,221.26666259765625,1208.9000396728516,3,14,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301602,,,,,,,,,,,,,,,test,test
44171,hover_association,2,3,adv,12,1,1,2,50, removing ,1167,212,hover,17,17,0.4700671949409795,0.5183334350585938,133,test,test,,,191.26666259765625,1129.8333435058594,231.26666259765625,1208.900032043457,3,14,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44189,hover_association,2,3,adv,12,1,1,2,49, towards ,1105,212,hover,16,16,0.6350721585891329,0.5183334350585938,133,test,test,,,191.26666259765625,1061.783332824707,231.26666259765625,1129.8333435058594,3,13,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44205,hover_association,2,3,adv,12,1,1,2,48, drive ,1037,212,hover,17,17,0.4371688165561444,0.5183334350585938,133,test,test,,,191.26666259765625,1017.75,231.26666259765625,1061.783332824707,3,12,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44208,raw_position_sample,2,3,adv,12,1,1,2,46, see ,982,212,,,,,,,test,test,,,201.26666259765625,968.7000122070312,221.26666259765625,1002.7333526611328,3,10,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301653,,,,,,,,,,,,,,,test,test
44222,hover_association,2,3,adv,12,1,1,2,46, see ,982,212,hover,17,17,0.3907929870245742,0.5183334350585938,133,test,test,,,191.26666259765625,968.7000122070312,231.26666259765625,1002.7333450317383,3,10,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44255,hover_association,2,3,adv,12,1,1,2,44, 2013 ,930,218,hover,33,33,0.030325987221896805,0.7933334350585938,133,test,test,,,191.26666259765625,893.6333084106445,231.26666259765625,938.6999893188477,3,8,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44258,raw_position_sample,2,3,adv,12,1,1,2,43, Spring ,854,229,,,,,,,test,test,,,201.26666259765625,836.5833129882812,221.26666259765625,893.6333160400391,3,7,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301703,,,,,,,,,,,,,,,test,test
44272,hover_association,2,3,adv,12,1,1,2,43, Spring ,854,229,hover,17,17,0.3052881403894295,0.9433334350585938,133,test,test,,,191.26666259765625,836.5833129882812,231.26666259765625,893.6333084106445,3,7,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44288,hover_association,2,3,adv,12,1,1,2,42, plates. ,833,231,hover,16,16,0.9382719343196306,0.9933334350585937,133,test,test,,,191.26666259765625,778.533332824707,231.26666259765625,836.5833129882812,3,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44305,hover_association,2,3,adv,12,1,1,2,59, on ,815,232,hover,17,17,0.4167782884697497,0.01833343505859375,133,test,test,,,231.26666259765625,804.566650390625,271.26666259765625,829.599983215332,4,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44308,raw_position_sample,2,3,adv,12,1,1,2,58, just ,796,235,,,,,,,test,test,,,241.26666259765625,771.5499877929688,261.26666259765625,804.566650390625,4,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301753,,,,,,,,,,,,,,,test,test
44339,hover_association,2,3,adv,12,1,1,2,58, just ,796,235,hover,34,34,0.2559315771315885,0.14333343505859375,133,test,test,,,231.26666259765625,771.5499954223633,271.26666259765625,804.566650390625,4,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44359,raw_position_sample,2,3,adv,12,1,1,2,57, not ,749,243,,,,,,,test,test,,,241.26666259765625,741.5166625976562,261.26666259765625,771.5500030517578,4,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301803,,,,,,,,,,,,,,,test,test
44373,hover_association,2,3,adv,12,1,1,2,57, not ,762,241,hover,33,33,0.24916773126782504,0.29333343505859377,133,test,test,,,231.26666259765625,741.5166625976562,271.26666259765625,771.5499954223633,4,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44410,raw_position_sample,2,3,adv,12,1,1,2,56, insects ,703,251,,,,,,,test,test,,,241.26666259765625,680.4833374023438,261.26666259765625,741.5166625976562,4,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301854,,,,,,,,,,,,,,,test,test
44438,hover_association,2,3,adv,12,1,1,2,56, insects ,735,246,hover,66,66,0.10677209150925672,0.5433334350585938,133,test,test,,,231.26666259765625,680.4833450317383,271.26666259765625,741.5166625976562,4,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44459,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,648,261,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301904,,,,,,,,,,,,,,,test,test
44505,hover_association,2,3,adv,12,1,1,2,55, putting ,662,258,hover,68,68,0.11145553904528865,0.8433334350585937,133,test,test,,,231.26666259765625,621.4166946411133,271.26666259765625,680.4833450317383,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44510,raw_position_sample,2,3,adv,12,1,1,2,54, and ,617,267,,,,,,,test,test,,,241.26666259765625,586.36669921875,261.26666259765625,621.4167022705078,4,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301955,,,,,,,,,,,,,,,test,test
44539,hover_association,2,3,adv,12,1,1,2,54, and ,617,267,hover,32,32,0.5316206338035987,0.9683334350585937,133,test,test,,,231.26666259765625,586.36669921875,271.26666259765625,621.4166946411133,4,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44561,raw_position_sample,2,3,adv,12,1,1,2,67, shelves. ,598,273,,,,,,,test,test,,,281.26666259765625,586.36669921875,301.26666259765625,657.4167022705078,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302005,,,,,,,,,,,,,,,test,test
44611,raw_position_sample,2,3,adv,12,1,1,2,67, shelves. ,593,274,,,,,,,test,test,,,281.26666259765625,586.36669921875,301.26666259765625,657.4167022705078,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302056,,,,,,,,,,,,,,,test,test
44662,raw_position_sample,2,3,adv,12,1,1,2,67, shelves. ,591,274,,,,,,,test,test,,,281.26666259765625,586.36669921875,301.26666259765625,657.4167022705078,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302106,,,,,,,,,,,,,,,test,test
44713,raw_position_sample,2,3,adv,12,1,1,2,67, shelves. ,591,274,,,,,,,test,test,,,281.26666259765625,586.36669921875,301.26666259765625,657.4167022705078,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302157,,,,,,,,,,,,,,,test,test
44763,raw_position_sample,2,3,adv,12,1,1,2,67, shelves. ,591,274,,,,,,,test,test,,,281.26666259765625,586.36669921875,301.26666259765625,657.4167022705078,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302208,,,,,,,,,,,,,,,test,test
44813,raw_position_sample,2,3,adv,12,1,1,2,67, shelves. ,598,274,,,,,,,test,test,,,281.26666259765625,586.36669921875,301.26666259765625,657.4167022705078,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302258,,,,,,,,,,,,,,,test,test
44863,raw_position_sample,2,3,adv,12,1,1,2,67, shelves. ,638,272,,,,,,,test,test,,,281.26666259765625,586.36669921875,301.26666259765625,657.4167022705078,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302308,,,,,,,,,,,,,,,test,test
44872,hover_association,2,3,adv,12,1,1,2,67, shelves. ,601,272,hover,335,335,0.72671786218016,0.01833343505859375,133,test,test,,,271.26666259765625,586.36669921875,311.26666259765625,657.4166946411133,5,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
44914,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,666,266,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302359,,,,,,,,,,,,,,,test,test
44964,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,671,265,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302409,,,,,,,,,,,,,,,test,test
45014,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,671,265,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302459,,,,,,,,,,,,,,,test,test
45065,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,673,265,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302509,,,,,,,,,,,,,,,test,test
45115,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,676,263,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302560,,,,,,,,,,,,,,,test,test
45166,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,677,263,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302611,,,,,,,,,,,,,,,test,test
45217,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,677,263,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302661,,,,,,,,,,,,,,,test,test
45267,raw_position_sample,2,3,adv,12,1,1,2,55, putting ,677,263,,,,,,,test,test,,,241.26666259765625,621.4166870117188,261.26666259765625,680.4833526611328,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302712,,,,,,,,,,,,,,,test,test
45295,hover_association,2,3,adv,12,1,1,2,55, putting ,649,269,hover,422,422,0.9410268737315913,0.7683334350585938,133,test,test,,,231.26666259765625,621.4166946411133,271.26666259765625,680.4833450317383,4,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
45317,raw_position_sample,2,3,adv,12,1,1,2,56, insects ,683,261,,,,,,,test,test,,,241.26666259765625,680.4833374023438,261.26666259765625,741.5166625976562,4,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302762,,,,,,,,,,,,,,,test,test
45368,raw_position_sample,2,3,adv,12,1,1,2,56, insects ,719,261,,,,,,,test,test,,,241.26666259765625,680.4833374023438,261.26666259765625,741.5166625976562,4,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302813,,,,,,,,,,,,,,,test,test
45390,hover_association,2,3,adv,12,1,1,2,56, insects ,681,261,hover,95,95,0.8113053155726316,0.7433334350585937,133,test,test,,,231.26666259765625,680.4833450317383,271.26666259765625,741.5166625976562,4,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
45419,raw_position_sample,2,3,adv,12,1,1,2,57, not ,753,261,,,,,,,test,test,,,241.26666259765625,741.5166625976562,261.26666259765625,771.5500030517578,4,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302863,,,,,,,,,,,,,,,test,test
45439,hover_association,2,3,adv,12,1,1,2,57, not ,742,261,hover,50,50,0.7486128007694088,0.7433334350585937,133,test,test,,,231.26666259765625,741.5166625976562,271.26666259765625,771.5499954223633,4,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
45469,raw_position_sample,2,3,adv,12,1,1,2,58, just ,784,261,,,,,,,test,test,,,241.26666259765625,771.5499877929688,261.26666259765625,804.566650390625,4,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302913,,,,,,,,,,,,,,,test,test
45519,raw_position_sample,2,3,adv,12,1,1,2,58, just ,787,262,,,,,,,test,test,,,241.26666259765625,771.5499877929688,261.26666259765625,804.566650390625,4,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302964,,,,,,,,,,,,,,,test,test
45569,raw_position_sample,2,3,adv,12,1,1,2,58, just ,789,265,,,,,,,test,test,,,241.26666259765625,771.5499877929688,261.26666259765625,804.566650390625,4,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303014,,,,,,,,,,,,,,,test,test
45590,hover_association,2,3,adv,12,1,1,2,58, just ,778,261,hover,150,150,0.528521274926581,0.9183334350585938,133,test,test,,,231.26666259765625,771.5499954223633,271.26666259765625,804.566650390625,4,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
45619,raw_position_sample,2,3,adv,12,1,1,2,71, will ,789,278,,,,,,,test,test,,,281.26666259765625,769.5,301.26666259765625,799.5,5,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303064,,,,,,,,,,,,,,,test,test
45669,raw_position_sample,2,3,adv,12,1,1,2,71, will ,786,298,,,,,,,test,test,,,281.26666259765625,769.5,301.26666259765625,799.5,5,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303114,,,,,,,,,,,,,,,test,test
45706,hover_association,2,3,adv,12,1,1,2,71, will ,789,273,hover,116,116,0.5499998855590529,0.9933334350585937,133,test,test,,,271.26666259765625,769.5000076293945,311.26666259765625,799.5,5,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
45720,raw_position_sample,2,3,adv,12,1,1,2,85, event ,786,318,,,,,,,test,test,,,321.26666259765625,741.5166625976562,341.26666259765625,790.5666656494141,6,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303165,,,,,,,,,,,,,,,test,test
45770,raw_position_sample,2,3,adv,12,1,1,2,85, event ,785,332,,,,,,,test,test,,,321.26666259765625,741.5166625976562,341.26666259765625,790.5666656494141,6,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303215,,,,,,,,,,,,,,,test,test
45820,raw_position_sample,2,3,adv,12,1,1,2,85, event ,785,342,,,,,,,test,test,,,321.26666259765625,741.5166625976562,341.26666259765625,790.5666656494141,6,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303265,,,,,,,,,,,,,,,test,test
45857,hover_association,2,3,adv,12,1,1,2,85, event ,786,318,hover,151,151,0.8865104939603324,0.9683334350585937,133,test,test,,,311.26666259765625,741.5166778564453,351.26666259765625,790.5666580200195,6,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
45871,raw_position_sample,2,3,adv,12,1,1,2,100, two-day ,785,354,,,,,,,test,test,,,361.26666259765625,777.5499877929688,381.26666259765625,845.5999908447266,7,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303315,,,,,,,,,,,,,,,test,test
45921,raw_position_sample,2,3,adv,12,1,1,2,100, two-day ,787,370,,,,,,,test,test,,,361.26666259765625,777.5499877929688,381.26666259765625,845.5999908447266,7,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303365,,,,,,,,,,,,,,,test,test
45971,raw_position_sample,2,3,adv,12,1,1,2,100, two-day ,789,384,,,,,,,test,test,,,361.26666259765625,777.5499877929688,381.26666259765625,845.5999908447266,7,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303416,,,,,,,,,,,,,,,test,test
45990,hover_association,2,3,adv,12,1,1,2,100, two-day ,785,354,hover,133,133,0.19764898033499603,0.9933334350585937,133,test,test,,,351.26666259765625,777.5499877929688,391.26666259765625,845.599983215332,7,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
46021,raw_position_sample,2,3,adv,12,1,1,2,111, behind ,792,399,,,,,,,test,test,,,401.26666259765625,744.5166625976562,421.26666259765625,803.6000061035156,8,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303466,,,,,,,,,,,,,,,test,test
46072,raw_position_sample,2,3,adv,12,1,1,2,111, behind ,797,415,,,,,,,test,test,,,401.26666259765625,744.5166625976562,421.26666259765625,803.6000061035156,8,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303516,,,,,,,,,,,,,,,test,test
46122,raw_position_sample,2,3,adv,12,1,1,2,111, behind ,802,423,,,,,,,test,test,,,401.26666259765625,744.5166625976562,421.26666259765625,803.6000061035156,8,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303567,,,,,,,,,,,,,,,test,test
46123,hover_association,2,3,adv,12,1,1,2,111, behind ,792,393,hover,134,134,0.9729197577016,0.7933334350585938,133,test,test,,,391.26666259765625,744.5166625976562,431.26666259765625,803.5999908447266,8,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
46172,raw_position_sample,2,3,adv,12,1,1,2,112, the ,811,431,,,,,,,test,test,,,401.26666259765625,803.5999755859375,421.26666259765625,833.63330078125,8,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303617,,,,,,,,,,,,,,,test,test
46174,hover_association,2,3,adv,12,1,1,2,112, the ,804,426,hover,50,50,0.24639339356579887,0.9933334350585937,133,test,test,,,391.26666259765625,803.5999908447266,431.26666259765625,833.63330078125,8,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
46222,raw_position_sample,2,3,adv,12,1,1,2,128, Claridge’s ,825,439,,,,,,,test,test,,,441.26666259765625,759.5333251953125,461.26666259765625,844.2666473388672,9,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303667,,,,,,,,,,,,,,,test,test
46273,raw_position_sample,2,3,adv,12,1,1,2,128, Claridge’s ,829,442,,,,,,,test,test,,,441.26666259765625,759.5333251953125,461.26666259765625,844.2666473388672,9,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303717,,,,,,,,,,,,,,,test,test
46323,raw_position_sample,2,3,adv,12,1,1,2,128, Claridge’s ,832,443,,,,,,,test,test,,,441.26666259765625,759.5333251953125,461.26666259765625,844.2666473388672,9,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303768,,,,,,,,,,,,,,,test,test
46373,raw_position_sample,2,3,adv,12,1,1,2,128, Claridge’s ,835,443,,,,,,,test,test,,,441.26666259765625,759.5333251953125,461.26666259765625,844.2666473388672,9,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303818,,,,,,,,,,,,,,,test,test
46390,hover_association,2,3,adv,12,1,1,2,128, Claridge’s ,815,434,hover,217,217,0.9496460794841353,0.29333343505859377,133,test,test,,,431.26666259765625,759.533332824707,471.26666259765625,844.2666549682617,9,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
