responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,28, rare ,1328,187,2495604,169.7569580078125,1316.822998046875,189.7569580078125,1353.8195266723633,2,15,,,,,,,,,intermediate,1,,,,,,,,,,,,
5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,28, rare ,1346,188,2495651.8999999985,169.7569580078125,1316.822998046875,189.7569580078125,1353.8195266723633,2,15,,,,,,,,,intermediate,1,,,,,,,,,,,,
5484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,28, rare ,1318,186,,159.7569580078125,1316.82301902771,199.7569580078125,1353.819492340088,2,15,hover,100,100,0.9778494470765214,0.7060760498046875,104,,,intermediate,1,,,,,,,,,,,,
5510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,29, to ,1363,188,2495699.8999999985,169.7569580078125,1353.8194580078125,189.7569580078125,1368.8368196487427,2,16,,,,,,,,,intermediate,1,,,,,,,,,,,,
5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,29, to ,1358,188,,159.7569580078125,1353.819492340088,199.7569580078125,1368.8368196487427,2,16,hover,33.30000000447035,33.30000000447035,0.611327666449755,0.7060760498046875,104,,,intermediate,1,,,,,,,,,,,,
5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,1387,190,2495747,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,1403,192,2495807.200000003,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,1403,192,2495857.6000000015,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,29, to ,1363,186,2495904.8000000045,169.7569580078125,1353.8194580078125,189.7569580078125,1368.8368196487427,2,16,,,,,,,,,intermediate,1,,,,,,,,,,,,
5717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,29, to ,1363,186,,159.7569580078125,1353.819492340088,199.7569580078125,1368.8368196487427,2,16,hover,16.5,16.5,0.611327666449755,0.6560760498046875,104,,,intermediate,1,,,,,,,,,,,,
5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,24, happily. ,1241,182,,159.7569580078125,1194.131992340088,199.7569580078125,1259.8090629577637,2,11,hover,16.600000001490116,16.600000001490116,0.713612943134197,0.5560760498046875,104,,,intermediate,1,,,,,,,,,,,,
5751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,23, says ,1176,181,,159.7569580078125,1152.1355123519897,199.7569580078125,1194.131992340088,2,10,hover,16.799999997019768,16.799999997019768,0.5682497117561633,0.5310760498046875,104,,,intermediate,1,,,,,,,,,,,,
5757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,22, he ,1145,180,2495947.200000003,169.7569580078125,1127.1181640625,189.7569580078125,1152.1355266571045,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,
5767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,22, he ,1145,180,,159.7569580078125,1127.1181297302246,199.7569580078125,1152.1355123519897,2,9,hover,16.600000001490116,16.600000001490116,0.7147778222897768,0.5060760498046875,104,,,intermediate,1,,,,,,,,,,,,
5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,21, “Droppings!” ,1057,161,2496000.8999999985,169.7569580078125,1023.1423950195312,189.7569580078125,1127.1180953979492,2,8,,,,,,,,,intermediate,1,,,,,,,,,,,,
5817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,21, “Droppings!” ,1111,173,,159.7569580078125,1023.1423959732056,199.7569580078125,1127.1181297302246,2,8,hover,49.899999998509884,49.899999998509884,0.3256298638480041,0.0310760498046875,104,,,intermediate,1,,,,,,,,,,,,
5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,6, paw ,1031,153,,119.7569580078125,1027.1181316375732,159.7569580078125,1065.1216106414795,1,6,hover,16.799999997019768,16.799999997019768,0.10214507892889894,0.8310760498046875,104,,,intermediate,1,,,,,,,,,,,,
5851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,5, two ,998,146,,119.7569580078125,994.1146392822266,159.7569580078125,1027.1181316375732,1,5,hover,16.700000002980232,16.700000002980232,0.11772574477694618,0.6560760498046875,104,,,intermediate,1,,,,,,,,,,,,
5858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,4, Between ,968,142,2496048.8000000045,129.7569580078125,919.0972900390625,149.7569580078125,994.1146545410156,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
5918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,4, Between ,922,137,2496108.3999999985,129.7569580078125,919.0972900390625,149.7569580078125,994.1146545410156,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,4, Between ,968,142,,119.7569580078125,919.0972881317139,159.7569580078125,994.1146392822266,1,4,hover,83.29999999701977,83.29999999701977,0.03869387313425948,0.4310760498046875,104,,,intermediate,1,,,,,,,,,,,,
5957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,3, stops. ,907,143,2496147.200000003,129.7569580078125,866.0938110351562,149.7569580078125,919.0972862243652,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,3, stops. ,915,140,,119.7569580078125,866.0937995910645,159.7569580078125,919.0972881317139,1,3,hover,66.60000000149012,66.60000000149012,0.262363870602038,0.8810760498046875,104,,,intermediate,1,,,,,,,,,,,,
6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,16, what ,867,162,2496205.5,169.7569580078125,845.1041870117188,189.7569580078125,888.1076622009277,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
6062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,16, what ,862,166,2496251.8999999985,169.7569580078125,845.1041870117188,189.7569580078125,888.1076622009277,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
6101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,16, what ,867,162,,159.7569580078125,845.1041851043701,199.7569580078125,888.1076641082764,2,3,hover,100.10000000149012,100.10000000149012,0.23011661207064177,0.2560760498046875,104,,,intermediate,1,,,,,,,,,,,,
6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,15, finds ,842,176,2496298.3999999985,169.7569580078125,802.1007080078125,189.7569580078125,845.1041831970215,2,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,15, finds ,830,184,2496357.3999999985,169.7569580078125,802.1007080078125,189.7569580078125,845.1041831970215,2,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
6217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,15, finds ,821,186,2496407,169.7569580078125,802.1007080078125,189.7569580078125,845.1041831970215,2,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
6217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,15, finds ,842,176,,159.7569580078125,802.1007270812988,199.7569580078125,845.1041851043701,2,2,hover,116.70000000298023,116.70000000298023,0.439482632037678,0.6560760498046875,104,,,intermediate,1,,,,,,,,,,,,
6234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,14, scientist ,800,193,,159.7569580078125,732.1181030273438,199.7569580078125,802.1007270812988,2,1,hover,16.69999999552965,16.69999999552965,0.9699821618623615,0.8310760498046875,104,,,intermediate,1,,,,,,,,,,,,
6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,31, a ,773,200,2496455.1000000015,209.7569580078125,766.1284790039062,229.7569580078125,781.1458406448364,3,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,31, a ,781,200,,199.7569580078125,766.1284999847412,239.7569580078125,781.145857334137,3,2,hover,33.20000000298023,33.20000000298023,0.4575705202576987,0.0060760498046875,104,,,intermediate,1,,,,,,,,,,,,
6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,30, see ,762,200,,199.7569580078125,732.1181030273438,239.7569580078125,766.1284999847412,3,1,hover,33.399999998509884,33.399999998509884,0.29055517890704535,0.1060760498046875,104,,,intermediate,1,,,,,,,,,,,,
6311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,722,208,2496501.1000000015,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
6357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,715,210,2496547.200000003,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,712,210,2496596.5,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,712,210,2496657.3999999985,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,712,210,2496704.3000000045,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
6557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,-1,999,720,213,2496747.1000000015,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
6610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,30, see ,744,222,2496800.5,209.7569580078125,732.1181030273438,229.7569580078125,766.1285209655762,3,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
6634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,30, see ,733,217,,199.7569580078125,732.1181030273438,239.7569580078125,766.1284999847412,3,1,hover,49.70000000298023,49.70000000298023,0.8786106498576683,0.6560760498046875,104,,,intermediate,1,,,,,,,,,,,,
6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,31, a ,775,230,,199.7569580078125,766.1284999847412,239.7569580078125,781.145857334137,3,2,hover,16.799999997019768,16.799999997019768,0.5907497443693546,0.7560760498046875,104,,,intermediate,1,,,,,,,,,,,,
6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,32, wolf ,784,231,2496848.5,209.7569580078125,781.1458740234375,229.7569580078125,818.1424026489258,3,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,32, wolf ,810,231,2496896.3999999985,209.7569580078125,781.1458740234375,229.7569580078125,818.1424026489258,3,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
6717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,32, wolf ,784,231,,199.7569580078125,781.145857334137,239.7569580078125,818.1423988342285,3,3,hover,66.70000000298023,66.70000000298023,0.779914594605867,0.7810760498046875,104,,,intermediate,1,,,,,,,,,,,,
6750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,33, that ,833,228,,199.7569580078125,818.1423988342285,239.7569580078125,853.1597747802734,3,4,hover,33.099999994039536,33.099999994039536,0.7955365133211215,0.6810760498046875,104,,,intermediate,1,,,,,,,,,,,,
6757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,34, seeing ,856,225,2496947.1000000015,209.7569580078125,853.1597900390625,229.7569580078125,911.1806259155273,3,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,34, seeing ,880,224,2497005.8999999985,209.7569580078125,853.1597900390625,229.7569580078125,911.1806259155273,3,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
6850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,34, seeing ,856,225,,199.7569580078125,853.1597747802734,239.7569580078125,911.1806144714355,3,5,hover,100.10000000149012,100.10000000149012,0.9968870758783062,0.5310760498046875,104,,,intermediate,1,,,,,,,,,,,,
6863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,35, feces ,924,220,2497053.200000003,209.7569580078125,911.1806030273438,229.7569580078125,959.1840782165527,3,6,,,,,,,,,intermediate,1,,,,,,,,,,,,
6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,35, feces ,948,216,2497099.700000003,209.7569580078125,911.1806030273438,229.7569580078125,959.1840782165527,3,6,,,,,,,,,intermediate,1,,,,,,,,,,,,
6934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,35, feces ,924,220,,199.7569580078125,911.1806144714355,239.7569580078125,959.1840801239014,3,6,hover,83.39999999850988,83.39999999850988,0.8920061280276527,0.4060760498046875,104,,,intermediate,1,,,,,,,,,,,,
6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,36, makes ,964,214,2497147.1000000015,209.7569580078125,959.18408203125,229.7569580078125,1017.1701965332031,3,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
7017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,36, makes ,976,214,2497207,209.7569580078125,959.18408203125,229.7569580078125,1017.1701965332031,3,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
7064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,36, makes ,996,214,2497254.3999999985,209.7569580078125,959.18408203125,229.7569580078125,1017.1701965332031,3,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,36, makes ,1011,215,2497302.5,209.7569580078125,959.18408203125,229.7569580078125,1017.1701965332031,3,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
7117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,36, makes ,960,215,,199.7569580078125,959.1840801239014,239.7569580078125,1017.1701812744141,3,7,hover,183.40000000596046,183.40000000596046,0.8935920651330167,0.3810760498046875,104,,,intermediate,1,,,,,,,,,,,,
7151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,37, it ,1020,215,,199.7569580078125,1017.1701812744141,239.7569580078125,1031.1632151603699,3,8,hover,33.399999998509884,33.399999998509884,0.6310153178752776,0.3810760498046875,104,,,intermediate,1,,,,,,,,,,,,
7157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,38, a ,1032,215,2497347.3999999985,209.7569580078125,1031.1632080078125,229.7569580078125,1046.1805696487427,3,9,,,,,,,,,intermediate,1,,,,,,,,,,,,
7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,38, a ,1032,215,,199.7569580078125,1031.1632151603699,239.7569580078125,1046.1806168556213,3,9,hover,50,50,0.921383413750286,0.3810760498046875,104,,,intermediate,1,,,,,,,,,,,,
7208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,39, good ,1056,215,2497398.6000000015,209.7569580078125,1046.1806640625,229.7569580078125,1091.1980285644531,3,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,39, good ,1091,215,2497458.3999999985,209.7569580078125,1046.1806640625,229.7569580078125,1091.1980285644531,3,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
7284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,39, good ,1056,215,,199.7569580078125,1046.1806168556213,239.7569580078125,1091.198013305664,3,10,hover,83.19999999552965,83.19999999552965,0.9956014047617391,0.3810760498046875,104,,,intermediate,1,,,,,,,,,,,,
7318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,40, day. ,1112,215,2497508.3999999985,209.7569580078125,1091.197998046875,229.7569580078125,1128.8716125488281,3,11,,,,,,,,,intermediate,1,,,,,,,,,,,,
7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,40, day. ,1124,216,2497547.3000000045,209.7569580078125,1091.197998046875,229.7569580078125,1128.8716125488281,3,11,,,,,,,,,intermediate,1,,,,,,,,,,,,
7384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,40, day. ,1097,215,,199.7569580078125,1091.198013305664,239.7569580078125,1128.871597290039,3,11,hover,100,100,0.9503206997556882,0.4060760498046875,104,,,intermediate,1,,,,,,,,,,,,
7413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,41, But ,1133,217,2497603.1000000015,209.7569580078125,1128.87158203125,229.7569580078125,1160.8854713439941,3,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
7459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,41, But ,1140,217,2497649,209.7569580078125,1128.87158203125,229.7569580078125,1160.8854713439941,3,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
7518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,41, But ,1153,220,2497708.3999999985,209.7569580078125,1128.87158203125,229.7569580078125,1160.8854713439941,3,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
7557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,41, But ,1160,220,2497747.3000000045,209.7569580078125,1128.87158203125,229.7569580078125,1160.8854713439941,3,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,41, But ,1131,216,,199.7569580078125,1128.871597290039,239.7569580078125,1160.8854846954346,3,12,hover,183.30000000447035,183.30000000447035,0.972340606930312,0.5060760498046875,104,,,intermediate,1,,,,,,,,,,,,
7614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,42, it ,1170,222,2497804.5,209.7569580078125,1160.885498046875,229.7569580078125,1174.8785543441772,3,13,,,,,,,,,intermediate,1,,,,,,,,,,,,
7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,42, it ,1163,220,,199.7569580078125,1160.8854846954346,239.7569580078125,1174.8785471916199,3,13,hover,66.60000000149012,66.60000000149012,0.8657515327947696,0.5560760498046875,104,,,intermediate,1,,,,,,,,,,,,
7660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,43, is ,1184,223,2497850.200000003,209.7569580078125,1174.8785400390625,229.7569580078125,1192.8820133209229,3,14,,,,,,,,,intermediate,1,,,,,,,,,,,,
7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,43, is ,1177,222,,199.7569580078125,1174.8785471916199,239.7569580078125,1192.8819856643677,3,14,hover,33.5,33.5,0.5066505946732047,0.5810760498046875,104,,,intermediate,1,,,,,,,,,,,,
7707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,44, getting ,1222,223,2497897.5,209.7569580078125,1192.8819580078125,229.7569580078125,1251.892375946045,3,15,,,,,,,,,intermediate,1,,,,,,,,,,,,
7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,44, getting ,1196,223,,199.7569580078125,1192.8819856643677,239.7569580078125,1251.8924160003662,3,15,hover,83.19999999552965,83.19999999552965,0.8154154115069817,0.5810760498046875,104,,,intermediate,1,,,,,,,,,,,,
7757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,45, easier. ,1253,223,2497947.1000000015,209.7569580078125,1251.8924560546875,229.7569580078125,1309.5660705566406,3,16,,,,,,,,,intermediate,1,,,,,,,,,,,,
7818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,45, easier. ,1305,213,2498008.200000003,209.7569580078125,1251.8924560546875,229.7569580078125,1309.5660705566406,3,16,,,,,,,,,intermediate,1,,,,,,,,,,,,
7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,19,1,21,22,45, easier. ,1253,223,,199.7569580078125,1251.8924160003662,239.7569580078125,1309.5660552978516,3,16,hover,83.39999999850988,83.39999999850988,0.9208294230523676,0.3310760498046875,104,,,intermediate,1,,,,,,,,,,,,
7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,46, There ,1320,212,2498054.1000000015,209.7569580078125,1309.5660400390625,229.7569580078125,1361.5625686645508,3,17,,,,,,,,,intermediate,1,,,,,,,,,,,,
7911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,46, There ,1331,210,2498100.8000000045,209.7569580078125,1309.5660400390625,229.7569580078125,1361.5625686645508,3,17,,,,,,,,,intermediate,1,,,,,,,,,,,,
7957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,19,1,21,22,46, There ,1336,210,2498147.8000000045,209.7569580078125,1309.5660400390625,229.7569580078125,1361.5625686645508,3,17,,,,,,,,,intermediate,1,,,,,,,,,,,,
